;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032
2019-12-31;1,014319;1,092669;2,59852;1,063166;-21,745278;-8,286284
2020-01-31;1,044373;1,015289;-0,397574;0,976508;-1,760116;5,91843
2020-02-29;0,924363;0,909926;-8,558019;0,952658;-8,82434;-7,55791
2020-03-31;1,057711;1,016578;-0,319097;1,062446;5,219628;1,977813
2020-04-30;1,033154;1,001226;-1,350879;1,021913;8,951844;5,721827
2020-05-31;0,940966;0,938045;-2,636266;0,961479;5,502043;-2,853758
2020-06-30;1,027958;1,014083;0,556243;1,058361;17,369999;6,01507
2020-07-31;0,998122;1,012621;2,238727;1,014942;-14,880995;7,365173
2020-08-31;0,95383;0,946342;-0,681016;0,861168;5,049908;-7,12879
2020-09-30;1,030281;1,044079;-0,388885;1,026067;5,430531;3,069423
2020-10-31;1,017367;1,040857;7,046402;1,017946;2,477986;3,450766
2020-11-30;0,973776;0,983907;0,084637;0,952895;-0,815728;-6,436805
2020-12-31;1,050517;1,134873;4,60813;1,067034;-23,057375;-5,112282
2021-01-31;0,960022;0,93852;-1,73778;0,976834;-1,567054;-0,468316
2021-02-28;0,923316;0,901769;-8,951487;0,957346;-9,980332;-7,782707
2021-03-31;1,123913;1,05888;1,594752;1,064489;4,988081;4,56747
2021-04-30;1,009373;0,993647;-1,023256;1,025961;9,869697;5,407705
2021-05-31;0,949488;0,9397;-2,826072;0,953978;4,429042;-3,671299
2021-06-30;1,028157;1,01834;0,767979;1,065644;17,024691;6,061201
2021-07-31;0,950292;0,971836;0,293624;1,014429;-15,657558;3,734853
2021-08-31;1,004397;0,996013;0,628568;0,860959;6,03565;-2,437521
2021-09-30;1,014985;1,029599;0,21827;1,022129;6,920426;2,49487
