;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India
2019-04-01;0,981999;0,949532;-3,014772;1,004672;7,468665;-0,311836
2019-05-01;0,771926;1,081961;1,602969;0,978661;2,457838;2,366162
2019-06-01;0,799188;1,044629;-16,453743;0,983763;-7,211937;-5,567601
2019-07-01;0,872585;0,965829;0,352441;1,045336;5,512383;-4,025117
2019-08-01;0,937067;0,739909;9,544056;0,931274;-4,150374;3,371416
2019-09-01;0,945697;0,974449;-0,396023;0,955064;4,609465;1,601465
2019-10-01;0,974481;0,945443;3,06087;1,063615;-3,538215;0,058834
2019-11-01;0,974452;1,007816;-5,008385;1,000812;-6,750343;-0,912908
2019-12-01;0,964324;1,19826;-4,358117;0,975777;-3,599349;1,743636
2020-01-01;0,976976;1,050504;0,523135;1,003474;-9,058619;1,697086
2020-02-01;1,040945;0,956193;6,405653;1,023771;8,009045;0,320169
2020-03-01;0,956495;1,147469;-8,599826;0,969613;-47,332986;-28,823936
2020-04-01;0,63327;0,947295;-45,141252;1,003295;-55,730634;-51,428713
2020-05-01;0,537573;1,025322;-30,045594;1,043546;-30,196883;-41,386729
2020-06-01;0,812459;0,952465;-14,800912;0,983168;-14,518847;-20,14718
2020-07-01;0,875876;1,121173;-8,394061;0,989365;-9,905164;-16,009489
2020-08-01;0,908324;0,97936;-14,127363;1,010833;0,472193;-9,98376
2020-09-01;0,929604;0,762621;-6,037882;0,973689;-4,522065;-5,626343
2020-10-01;0,943643;0,968797;-27,571172;1,016636;-5,864287;-7,262224
2020-11-01;0,951086;1,184281;-2,232729;0,994725;-4,234826;-2,78297
2020-12-01;0,968593;1,02056;0,018962;0,985227;-0,88316;-3,074583
2021-01-01;1,001842;0,975461;-24,694784;1,041533;-2,14376;-3,046561
2021-02-01;0,984385;1,025827;-1,538427;0,994553;-2,181067;-1,59911
2021-03-01;0,985101;1,025513;20,109648;1,0233;-4,904003;-4,871278
2021-04-01;0,999633;0,363984;7,72349;1,018221;4,482852;0,20237
2021-05-01;1,002392;0,941598;-7,026741;1,055886;2,823595;2,048755
2021-06-01;0,999537;0,993012;-0,498316;0,960128;1,26309;-3,77175
2021-07-01;0,987659;0,969183;-9,320328;0,936685;-0,80712;-1,749523
2021-08-01;0,998259;1,008262;5,107976;0,980593;-0,152038;2,30477
2021-09-01;0,994748;0,203711;-1,228346;1,010388;-5,105722;-3,054337
