;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
2001-06-01;0,973641;0,851534;11,508994;15,816735;15,229338;14,747215;1,083047;14,115727;1;1,137612;-0,037873;1,441103;1,094549
2001-07-01;1,010894;1,006672;13,94619;11,057783;7,303241;9,178905;1,011338;-1,170598;1;1,017889;-9,791323;0,904864;1,062578
2001-08-01;1,009917;1,064876;-39,655661;9,581742;-49,226464;-43,104483;0,679951;-56,077297;1;0,15069;-28,361846;1,133627;0,809669
2001-09-01;0,990146;1,016438;22,087258;19,134797;6,918389;0,481711;1,093831;11,882799;1;0,997359;-9,337575;1,166591;0,96711
2001-10-01;1,032223;1,034329;15,134473;1,363067;13,883102;14,358559;1,091846;19,638195;1;1,11857;9,275102;0,960581;1,028399
2001-11-01;0,981191;0,95603;-6,070352;-9,524475;-8,321277;-0,627738;1,009436;1,40067;1;1,028141;3,676697;1,020474;0,914173
2001-12-01;1,024804;1,050245;-39,325447;-28,194437;-34,096072;-18,966778;0,76912;-23,16202;1;0,90482;9,086204;1,159715;0,775038
2002-01-01;1,012486;1,035082;-2,754766;-9,943978;5,60766;5,119171;0,997877;1,537114;1;1,212308;24,890094;0,827957;0,93285
2002-02-01;0,928673;0,965508;-0,886321;-7,425464;7,830151;7,373831;1,028592;4,457916;1;1,090242;5,270807;0,805026;0,927428
2002-03-01;1,02899;1,056009;18,260144;2,144818;20,868495;5,487486;1,14075;15,310887;1;1,321723;13,695228;0,969506;1,051606
2002-04-01;0,978585;0,977498;10,303511;-0,652402;13,948429;6,444956;1,078119;12,029661;1;1,120488;-10,245643;0,752263;1,453675
2002-05-01;1,033764;1,002797;-0,803069;-2,810984;1,18685;-0,323633;1,018432;-0,660673;1;0,908718;-10,194574;0,917741;0,983392
2002-06-01;0,974128;0,881932;11,67526;17,146189;15,764638;14,974015;1,079214;15,11643;1;1,128294;-0,061134;1,371288;1,104586
2002-07-01;1,006736;1,000087;13,290576;9,977618;5,691352;8,87326;1,011233;0,036018;1;1,033375;-7,158062;0,918163;1,062732
2002-08-01;1,009216;1,047738;-38,78417;8,600808;-51,520464;-42,099559;0,655182;-57,579862;1;0,156159;-28,178409;1,086956;0,773507
2002-09-01;0,986363;1,008342;19,705308;18,585674;8,328202;-0,104102;1,112918;13,829316;1;0,990466;-5,510029;1,154781;0,992441
2002-10-01;1,031641;1,019186;12,534572;0,636189;14,562947;14,34685;1,104278;18,921225;1;1,118461;9,008348;0,978659;1,030688
2002-11-01;0,982324;0,924054;-5,106882;-10,169605;-8,400821;-1,280135;1,009616;0,913144;1;1,002912;5,67894;1,035247;0,914182
2002-12-01;1,027768;1,047816;-39,441452;-27,490505;-34,623263;-19,551447;0,784927;-23,257699;1;0,895689;4,478964;1,192302;0,768987
2003-01-01;1,012603;1,047482;-1,78271;-7,824099;6,331336;5,627374;0,998934;0,30829;1,000001;1,20455;19,661395;0,824115;0,939664
2003-02-01;0,928991;0,966925;0,569749;-6,974068;7,818364;7,21069;1,01167;3,15188;1,000001;1,136657;3,666309;0,819769;0,929043
2003-03-01;1,028454;1,051278;17,501766;1,892873;21,936798;4,982091;1,123334;15,54979;1,000002;1,294177;14,623115;0,95021;1,043322
2003-04-01;0,978643;0,99643;12,493617;-1,581524;13,947923;7,086684;1,085946;12,060428;1,000001;1,116785;-9,926036;0,791189;1,449185
